steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
5,15,3,15,True,True,10,1160,100,400,0.01,45,35,1.0,3.4702591999957804,0.12754369997128379,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,1020,100,400,0.01,45,35,1.0,3.5610080000042217,0.12545719998888671,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,1000,100,400,0.01,45,35,1.0,3.480288999999175,0.1259686999983387,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,1060,100,400,0.01,45,35,1.0,3.515477600012673,0.1359167000046,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,1000,100,400,0.01,45,35,1.0,3.4955228000180796,0.1266135000041686,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,1020,100,400,0.01,45,35,0.4,2.9272650000202702,0.12468599998101126,0.06271234945329092,6.245141686926092,104.2632087807763
5,15,3,15,True,True,10,960,100,400,0.01,45,35,1.0,3.4541066999954637,0.13171460000739899,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,960,100,400,0.01,45,35,1.0,3.558196099998895,0.14073990004544612,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,960,100,400,0.01,45,35,1.0,3.4650109999929555,0.12758990000293124,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,940,150,400,0.01,45,35,1.0,2.8555364000058034,0.11902870002086274,0.05942904259993107,5.916814697153893,97.73108650062527
5,15,3,15,True,True,10,980,650,400,0.01,45,35,1.0,1.5139599000103772,0.09812170000805054,0.06191304325178504,6.240712019545558,102.05625582741882
5,15,3,15,True,True,10,880,100,400,0.01,45,35,1.0,3.371868700007326,0.12814920001255814,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,900,100,400,0.01,45,35,1.0,3.40099100000225,0.12656510001397692,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,880,150,400,0.01,45,30,1.0,3.3046672999917064,0.13876189998700283,0.059416498455403546,5.9140630739910405,97.59196843130027
5,15,3,15,True,True,10,1020,150,400,0.01,40,35,1.0,3.210384399993927,0.14750039999489672,0.059451403541765355,5.920624532469175,97.63992997015374
5,15,3,15,True,True,10,920,100,400,0.01,45,35,1.0,3.434178299983614,0.12801650002074894,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,900,100,400,0.01,45,35,1.0,3.4389651999954367,0.1297908999986248,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,920,100,400,0.01,45,35,1.0,3.4832888999953866,0.13041970001359005,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,940,100,400,0.01,45,35,1.0,3.463359900008072,0.127550200020778,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,900,100,400,0.01,45,35,1.0,3.4820901999919442,0.12682350001705345,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,920,100,400,0.01,45,35,1.0,3.4107844999962253,0.12951430001703557,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,860,150,400,0.09999999999999999,45,35,1.0,2.5178568000119412,0.13260189999709837,0.06287586164648319,6.312466229109779,108.04702841577496
5,15,3,15,True,True,10,940,100,400,0.01,40,30,1.0,3.5151277000113623,0.13104820002627093,0.059315938472081164,5.894007705190566,97.65324984709349
5,15,3,15,True,True,10,820,100,900,0.01,45,35,1.0,6.93418300000485,0.2521811000042362,0.06005586242443676,5.993003507020239,99.99954905053566
5,15,3,15,True,True,10,920,100,400,0.01,45,35,1.0,3.4596996999898693,0.12802339998597745,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,920,150,400,0.08,45,35,1.0,2.677923000024748,0.15701950000948273,0.062312095901285405,6.243320531526368,106.36607532522673
5,15,3,15,True,True,10,1040,100,400,0.01,45,35,1.0,3.5241139999998268,0.1338353000173811,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,980,100,400,0.01,45,35,1.0,3.486508899994078,0.12905430000682827,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,980,550,400,0.01,45,35,1.0,1.6190037000051234,0.10224159997596871,0.0611532479652929,6.138899224563436,100.40807792231442
5,15,3,15,True,True,10,1040,100,400,0.01,45,35,1.0,3.5642712999979267,0.1293959000176983,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,1040,100,400,0.01,45,35,1.0,3.5150587999960408,0.12453120001009665,0.0593460123269812,5.9002812561535425,97.42707502335035
5,15,3,15,True,True,10,1060,100,400,0.02,45,30,1.0,3.418067099992186,0.13682909998169634,0.05995197213602357,5.980738848787446,100.05280531954132
5,15,3,15,True,True,10,800,100,400,0.01,40,35,1.0,3.3881019999826094,0.1274150999961421,0.05937995037728705,5.903566800888263,97.57125299323948
5,15,3,15,True,True,10,880,150,400,0.01,45,35,1.0,2.8693632999784313,0.1198856999835698,0.05942904259993107,5.916814697153893,97.73108650062527
5,15,3,15,True,True,10,900,100,400,0.01,45,30,1.0,3.4988241999817546,0.12699620000785217,0.05926190517450828,5.889039555733836,97.39531939812727
