steps_back,steps_forward,steps_back_spacing,steps_forward_spacing,add_downstream_data,add_upstream_data,max_depth,num_leaves,min_child_samples,n_estimators,learning_rate,reg_alpha,reg_lambda,colsample_bytree,train_time [s],prediction_time [s],MAPE,MAE,MSE
5,15,1,5,True,True,10,1960,300,300,0.060000000000000005,30,35,0.8,15.690744399999403,0.4520742999993672,0.05955395553989153,6.0367636462717895,104.01688209207505
5,15,1,5,True,True,12,1980,300,400,0.06999999999999999,35,40,0.4,27.047449000000142,0.7572688999998718,0.05995724078468821,6.065012418074619,103.69983333923503
5,15,1,5,True,True,10,2000,350,400,0.05,30,35,0.4,17.45605519999981,0.5797772000005352,0.05996737969166741,6.086337918386728,103.8496780479499
5,15,1,5,True,True,10,1980,450,400,0.05,30,35,0.4,15.664895599999909,0.542151699999522,0.06012688742016624,6.127476907435183,104.2869349922353
5,15,1,5,True,True,11,1960,550,400,0.04,25,45,0.30000000000000004,18.442696999999953,0.5373733999999786,0.06125498072705462,6.272611199570315,106.94478291767516
15,15,5,5,True,True,10,1840,350,400,0.03,20,40,0.4,16.19616159999987,0.5832881000005727,0.06030518836711814,6.1459207948218735,105.76274880690134
5,15,3,3,True,True,11,1680,400,500,0.05,30,0,0.2,37.5700082999997,1.1677964000004977,0.06171521389676343,6.292267419678517,111.04103179814908
5,15,1,1,True,True,12,1880,350,400,0.04,15,50,0.30000000000000004,135.05454729999974,3.1043869999998606,0.06600357051491137,6.861725828676408,138.51016194166192
10,15,3,5,True,True,10,2000,300,300,0.03,20,35,0.4,14.92427140000018,0.43385919999946054,0.059857198387608876,6.083713298810342,103.28486431983399
15,15,5,3,True,True,11,920,200,500,0.03,10,45,0.4,42.85285660000045,1.385708199999499,0.0598391198507441,6.064805933295,107.97340931735917
10,15,3,5,True,True,10,2000,300,300,0.02,20,35,0.4,15.078065599999263,0.41092289999960485,0.060588105980278084,6.175088965956345,104.23684505026418
10,15,3,5,True,True,9,1800,350,300,0.060000000000000005,25,35,0.30000000000000004,11.373297500000263,0.5064577000007375,0.06057106360714528,6.160986877580076,105.31410176571858
15,15,1,5,True,True,10,1680,450,300,0.01,15,40,0.5,17.04584610000029,0.33840090000012424,0.06531509651865236,6.615623574088259,112.96180505425475
10,15,1,5,True,True,12,1900,300,300,0.02,30,35,0.4,23.799516599999606,0.42570779999959996,0.0605515151779387,6.167886924458842,104.63627709239522
5,15,5,5,True,True,11,1760,400,400,0.06999999999999999,20,40,1.0,19.456421500000033,0.6340919999997823,0.06135398610290636,6.267564340440959,111.75328186996914
5,15,1,5,True,True,8,1620,700,300,0.04,35,50,0.30000000000000004,7.790852799998902,0.3219274999996742,0.06283837891232529,6.470341505610046,111.13634492159122
10,15,3,5,True,True,11,1040,300,400,0.03,25,45,0.5,19.731445299999905,0.5975782999998955,0.05935869240870002,6.02407530752783,102.75065164956227
10,15,3,1,True,True,11,1020,200,500,0.03,10,50,0.5,154.7804044999998,4.167279700000108,0.06543453550508938,6.774639502640004,131.87424794097868
10,15,3,5,True,True,12,1480,500,400,0.02,20,45,0.4,18.98216930000035,0.5091740999996546,0.06103256016463195,6.238400741754646,105.84072908471121
10,15,3,5,True,True,12,1160,350,400,0.01,25,45,0.6000000000000001,17.853447299999516,0.4648321999993641,0.06159262751260922,6.268267602568578,106.54285011074265
10,15,3,5,True,True,10,1920,300,400,0.03,30,40,0.6000000000000001,18.631780499999877,0.5680884999997033,0.05934865230797119,6.0263046801069615,103.21599275239514
10,15,3,5,True,True,11,1920,250,400,0.03,35,40,0.6000000000000001,25.550802499999918,0.6233608000002278,0.0588441100525508,5.959895508731342,102.31667430640866
